Wavelength shift,Background,Response,Shot,Fit
Angstroms,a.u.,a.u.,a.u.,a.u.
3.16138746943,9.02666666667,14.5184833389,258.19,221.410389174
3.25908746943,13.0266666667,13.6589258774,285.19,219.947782303
3.35678746943,1.02666666667,12.8735593732,293.19,218.619818924
3.45448746943,15.0266666667,12.1540789991,243.19,217.410086667
3.55218746943,6.02666666667,11.4933110285,191.19,216.304659568
3.64988746943,14.0266666667,10.8850327686,193.19,215.291647216
3.74758746943,21.0266666667,10.3238250904,279.19,214.360837983
3.84528746943,-10.9733333333,9.8049509784,344.19,213.503416418
3.94298746943,7.02666666667,9.32425498041,347.19,212.711737237
4.04068746943,18.0266666667,8.87807954231,295.19,211.979141794
4.13838746943,0.0266666666666,8.46319506328,234.19,211.299807336
4.23608746943,18.0266666667,8.07674115669,173.19,210.668622207
4.33378746943,6.02666666667,7.71617711069,353.19,210.081082247
4.43148746943,13.0266666667,7.3792399368,217.19,209.533204704
4.52918746943,6.02666666667,7.06390870649,148.19,209.0214565
4.62688746943,15.0266666667,6.7683741205,182.19,208.542693935
4.72448746943,-15.9733333333,6.49128756214,177.19,208.094244091
4.82218746943,32.0266666667,6.23062185631,249.19,207.673324372
4.91988746943,7.02666666667,5.98535314456,388.19,207.277823888
5.01758746943,-1.97333333333,5.75429184449,277.19,206.905717343
5.11528746943,41.0266666667,5.53636111553,148.19,206.555178728
5.21288746943,12.0266666667,5.33078898875,115.19,206.224656427
5.31058746943,10.0266666667,5.13626741622,103.19,205.912453811
5.40828746943,3.02666666667,4.95220508072,107.19,205.617319244
5.50588746943,32.0266666667,4.77803885749,165.19,205.338104099
5.60358746943,11.0266666667,4.61273933806,155.19,205.073515363
5.70128746943,20.0266666667,4.45587398259,193.19,204.822618191
5.79888746943,12.0266666667,4.30702712655,184.19,204.584548903
5.89658746943,-12.9733333333,4.16537628334,298.19,204.358304459
5.99418746943,26.0266666667,4.03073646757,238.19,204.143239278
6.09188746943,-12.9733333333,3.90239403845,298.19,203.938499444
6.18948746943,24.0266666667,3.78020883901,381.19,203.743548393
6.28718746943,2.02666666667,3.66355818199,217.19,203.55765486
6.38478746943,32.0266666667,3.55233731148,138.19,203.380370602
6.48248746943,9.02666666667,3.44600004435,209.19,203.211065637
6.58008746943,18.0266666667,3.34446966144,163.19,203.049363526
6.67778746943,17.0266666667,3.24726472787,104.19,202.894718442
6.77538746943,21.0266666667,3.15433077625,118.19,202.746813155
6.87298746943,43.0266666667,3.06533073618,154.19,202.605215707
6.97068746943,-20.9733333333,2.97996008218,239.19,202.469529089
7.06828746943,-18.9733333333,2.89818946054,238.19,202.339506186
7.16588746943,-10.9733333333,2.81973949817,212.19,202.214795615
7.26358746943,36.0266666667,2.7443571654,190.19,202.095073401
7.36118746943,7.02666666667,2.6720309103,145.19,201.980145328
7.45878746943,3.02666666667,2.60252705792,235.19,201.869722882
7.55638746943,5.02666666667,2.53570062154,273.19,201.763571752
7.65408746943,9.02666666667,2.47135120117,195.19,201.661441606
7.75168746943,-11.9733333333,2.4094831296,140.19,201.563190369
